     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.20000,0.10000,0.45000,0.20000,0.05000,0.1263023
0.20000,0.05000,0.60000,0.10000,0.05000,0.1358665
0.25000,0.00000,0.30000,0.40000,0.05000,0.1010965
0.20000,0.40000,0.20000,0.10000,0.10000,0.0669451
0.20000,0.25000,0.00000,0.45000,0.10000,0.0530917
0.20000,0.05000,0.05000,0.05000,0.65000,0.0099952
0.20000,0.30000,0.20000,0.20000,0.10000,0.0789718
0.15000,0.60000,0.00000,0.20000,0.05000,0.0366283
0.20000,0.00000,0.15000,0.55000,0.10000,0.0734085
0.30000,0.05000,0.15000,0.05000,0.45000,0.0450991
0.30000,0.10000,0.20000,0.00000,0.40000,0.0578331
0.15000,0.45000,0.00000,0.10000,0.30000,0.0090542
0.25000,0.30000,0.30000,0.10000,0.05000,0.0960072
0.25000,0.45000,0.20000,0.00000,0.10000,0.0543003
0.30000,0.00000,0.15000,0.35000,0.20000,0.0620359
0.25000,0.25000,0.00000,0.10000,0.40000,0.0083888
0.15000,0.35000,0.05000,0.05000,0.40000,0.0105650
0.25000,0.15000,0.25000,0.25000,0.10000,0.0893322
0.20000,0.15000,0.45000,0.15000,0.05000,0.1278528
0.15000,0.25000,0.35000,0.00000,0.25000,0.1045137
0.25000,0.10000,0.20000,0.20000,0.25000,0.0715406
0.25000,0.05000,0.20000,0.45000,0.05000,0.0800642
0.20000,0.60000,0.15000,0.00000,0.05000,0.0341248
0.30000,0.15000,0.35000,0.10000,0.10000,0.1092449
0.20000,0.10000,0.45000,0.15000,0.10000,0.1283906
0.20000,0.05000,0.60000,0.05000,0.10000,0.1392184
0.25000,0.00000,0.30000,0.35000,0.10000,0.1019054
0.20000,0.40000,0.20000,0.05000,0.15000,0.0612060
0.20000,0.25000,0.00000,0.40000,0.15000,0.0432426
0.20000,0.05000,0.05000,0.00000,0.70000,0.0065313
0.20000,0.30000,0.20000,0.15000,0.15000,0.0712810
0.15000,0.60000,0.00000,0.15000,0.10000,0.0234135
0.20000,0.00000,0.15000,0.50000,0.15000,0.0716688
0.30000,0.05000,0.15000,0.00000,0.50000,0.0423486
0.30000,0.10000,0.15000,0.45000,0.00000,0.0725798
0.15000,0.45000,0.00000,0.05000,0.35000,0.0034691
0.25000,0.30000,0.30000,0.05000,0.10000,0.0937280
0.25000,0.45000,0.15000,0.15000,0.00000,0.0558566
0.30000,0.00000,0.15000,0.30000,0.25000,0.0635342
0.25000,0.25000,0.00000,0.05000,0.45000,0.0045776
0.15000,0.35000,0.05000,0.00000,0.45000,0.0060295
0.25000,0.15000,0.25000,0.20000,0.15000,0.0930512
0.20000,0.15000,0.45000,0.10000,0.10000,0.1318033
0.15000,0.25000,0.30000,0.30000,0.00000,0.1001901
0.25000,0.10000,0.20000,0.15000,0.30000,0.0736702
0.25000,0.05000,0.20000,0.40000,0.10000,0.0850403
0.20000,0.60000,0.10000,0.10000,0.00000,0.0385933
0.30000,0.15000,0.35000,0.05000,0.15000,0.1074380
0.20000,0.05000,0.60000,0.00000,0.15000,0.1359704
0.20000,0.10000,0.45000,0.10000,0.15000,0.1326943
0.25000,0.00000,0.30000,0.30000,0.15000,0.1027347
0.20000,0.40000,0.20000,0.00000,0.20000,0.0554450
0.20000,0.25000,0.00000,0.35000,0.20000,0.0397445
0.20000,0.05000,0.00000,0.75000,0.00000,0.0523263
0.20000,0.30000,0.20000,0.10000,0.20000,0.0699066
0.15000,0.60000,0.00000,0.10000,0.15000,0.0145568
0.30000,0.05000,0.10000,0.55000,0.00000,0.0597339
0.20000,0.00000,0.15000,0.45000,0.20000,0.0719900
0.15000,0.45000,0.00000,0.00000,0.40000,0.0003691
0.30000,0.10000,0.15000,0.40000,0.05000,0.0687316
0.25000,0.30000,0.30000,0.00000,0.15000,0.0908512
0.25000,0.45000,0.15000,0.10000,0.05000,0.0535937
0.30000,0.00000,0.15000,0.25000,0.30000,0.0603169
0.25000,0.25000,0.00000,0.00000,0.50000,0.0018459
0.15000,0.35000,0.00000,0.50000,0.00000,0.0791196
0.25000,0.15000,0.25000,0.15000,0.20000,0.0868055
0.20000,0.15000,0.45000,0.05000,0.15000,0.1320642
0.25000,0.10000,0.20000,0.10000,0.35000,0.0654427
0.15000,0.25000,0.30000,0.25000,0.05000,0.1065623
0.20000,0.05000,0.55000,0.20000,0.00000,0.1335621
0.20000,0.60000,0.10000,0.05000,0.05000,0.0296715
0.25000,0.05000,0.20000,0.35000,0.15000,0.0798667
0.30000,0.15000,0.35000,0.00000,0.20000,0.1080359
0.20000,0.10000,0.45000,0.05000,0.20000,0.1317844
0.25000,0.00000,0.30000,0.25000,0.20000,0.1009445
0.20000,0.40000,0.15000,0.25000,0.00000,0.0684720
0.20000,0.25000,0.00000,0.30000,0.25000,0.0337577
0.20000,0.05000,0.00000,0.70000,0.05000,0.0537534
0.20000,0.30000,0.20000,0.05000,0.25000,0.0634695
0.15000,0.60000,0.00000,0.05000,0.20000,0.0057876
0.30000,0.05000,0.10000,0.50000,0.05000,0.0589664
0.20000,0.00000,0.15000,0.40000,0.25000,0.0682705
0.15000,0.40000,0.45000,0.00000,0.00000,0.1119361
0.30000,0.10000,0.15000,0.35000,0.10000,0.0667576
0.25000,0.30000,0.25000,0.20000,0.00000,0.0831492
0.25000,0.20000,0.55000,0.00000,0.00000,0.1383849
0.25000,0.45000,0.15000,0.05000,0.10000,0.0486187
0.30000,0.00000,0.15000,0.20000,0.35000,0.0552236
0.15000,0.35000,0.00000,0.45000,0.05000,0.0722422
0.20000,0.15000,0.45000,0.00000,0.20000,0.1288144
0.25000,0.15000,0.25000,0.10000,0.25000,0.0819312
0.25000,0.10000,0.20000,0.05000,0.40000,0.0601981
0.20000,0.05000,0.55000,0.15000,0.05000,0.1334640
0.15000,0.25000,0.30000,0.20000,0.10000,0.0998825
0.20000,0.60000,0.10000,0.00000,0.10000,0.0221791
0.25000,0.05000,0.20000,0.30000,0.20000,0.0799624
0.30000,0.15000,0.30000,0.25000,0.00000,0.0955937
0.20000,0.10000,0.45000,0.00000,0.25000,0.1284966
0.25000,0.00000,0.30000,0.20000,0.25000,0.0962019
0.20000,0.40000,0.15000,0.20000,0.05000,0.0633842
0.20000,0.25000,0.00000,0.25000,0.30000,0.0237658
0.20000,0.05000,0.00000,0.65000,0.10000,0.0494473
0.20000,0.30000,0.20000,0.00000,0.30000,0.0555019
0.15000,0.60000,0.00000,0.00000,0.25000,0.0000343
0.30000,0.05000,0.10000,0.45000,0.10000,0.0580005
0.15000,0.40000,0.40000,0.05000,0.00000,0.1032883
0.20000,0.00000,0.15000,0.35000,0.30000,0.0634416
0.30000,0.10000,0.15000,0.30000,0.15000,0.0671109
0.25000,0.30000,0.25000,0.15000,0.05000,0.0828779
0.25000,0.20000,0.50000,0.05000,0.00000,0.1293734
0.25000,0.45000,0.15000,0.00000,0.15000,0.0422986
0.30000,0.00000,0.15000,0.15000,0.40000,0.0507657
0.15000,0.35000,0.00000,0.40000,0.10000,0.0650014
0.20000,0.15000,0.40000,0.25000,0.00000,0.1146648
0.25000,0.15000,0.25000,0.05000,0.30000,0.0779052
0.20000,0.05000,0.55000,0.10000,0.10000,0.1341661
0.25000,0.10000,0.20000,0.00000,0.45000,0.0564467
0.15000,0.25000,0.30000,0.15000,0.15000,0.0997107
0.20000,0.60000,0.05000,0.15000,0.00000,0.0372605
0.25000,0.05000,0.20000,0.25000,0.25000,0.0737294
0.30000,0.15000,0.30000,0.20000,0.05000,0.0952658
0.20000,0.10000,0.40000,0.30000,0.00000,0.1148020
0.25000,0.00000,0.30000,0.15000,0.30000,0.0913067
0.20000,0.25000,0.00000,0.20000,0.35000,0.0163461
0.20000,0.40000,0.15000,0.15000,0.10000,0.0566316
0.20000,0.30000,0.15000,0.35000,0.00000,0.0786500
0.20000,0.05000,0.00000,0.60000,0.15000,0.0465644
0.15000,0.55000,0.30000,0.00000,0.00000,0.0703587
0.30000,0.05000,0.10000,0.40000,0.15000,0.0537213
0.20000,0.00000,0.15000,0.30000,0.35000,0.0586303
0.15000,0.40000,0.40000,0.00000,0.05000,0.1050176
0.30000,0.10000,0.15000,0.25000,0.20000,0.0653734
0.25000,0.20000,0.50000,0.00000,0.05000,0.1337404
0.25000,0.30000,0.25000,0.10000,0.10000,0.0786203
0.30000,0.00000,0.15000,0.10000,0.45000,0.0480947
0.25000,0.45000,0.10000,0.20000,0.00000,0.0534700
0.15000,0.35000,0.00000,0.35000,0.15000,0.0473562
0.20000,0.15000,0.40000,0.20000,0.05000,0.1142658
0.25000,0.15000,0.25000,0.00000,0.35000,0.0739185
0.20000,0.05000,0.55000,0.05000,0.15000,0.1349472
0.25000,0.10000,0.15000,0.50000,0.00000,0.0705687
0.15000,0.25000,0.30000,0.10000,0.20000,0.0948378
0.20000,0.60000,0.05000,0.10000,0.05000,0.0262405
0.30000,0.15000,0.30000,0.15000,0.10000,0.0961060
0.20000,0.10000,0.40000,0.25000,0.05000,0.1160764
0.25000,0.05000,0.20000,0.20000,0.30000,0.0704242
0.25000,0.00000,0.30000,0.10000,0.35000,0.0879525
0.20000,0.25000,0.00000,0.15000,0.40000,0.0125421
0.20000,0.40000,0.15000,0.10000,0.15000,0.0497806
0.20000,0.05000,0.00000,0.55000,0.20000,0.0422399
0.20000,0.30000,0.15000,0.30000,0.05000,0.0697149
0.15000,0.55000,0.25000,0.05000,0.00000,0.0615661
0.30000,0.05000,0.10000,0.35000,0.20000,0.0525431
0.20000,0.00000,0.15000,0.25000,0.40000,0.0570504
0.15000,0.40000,0.35000,0.10000,0.00000,0.0936630
0.30000,0.10000,0.15000,0.20000,0.25000,0.0584270
0.25000,0.20000,0.45000,0.10000,0.00000,0.1231538
0.25000,0.30000,0.25000,0.05000,0.15000,0.0776744
0.30000,0.00000,0.15000,0.05000,0.50000,0.0433072
0.25000,0.45000,0.10000,0.15000,0.05000,0.0437387
0.15000,0.35000,0.00000,0.30000,0.20000,0.0377299
0.20000,0.15000,0.40000,0.15000,0.10000,0.1231277
0.20000,0.05000,0.55000,0.00000,0.20000,0.1376804
0.25000,0.15000,0.20000,0.40000,0.00000,0.0807509
0.25000,0.10000,0.15000,0.45000,0.05000,0.0715987
0.15000,0.25000,0.30000,0.05000,0.25000,0.0874330
0.20000,0.60000,0.05000,0.05000,0.10000,0.0170638
0.30000,0.15000,0.30000,0.10000,0.15000,0.0922440
0.20000,0.10000,0.40000,0.20000,0.10000,0.1223782
0.25000,0.05000,0.20000,0.15000,0.35000,0.0683833
0.20000,0.25000,0.00000,0.10000,0.45000,0.0076801
0.25000,0.00000,0.30000,0.05000,0.40000,0.0840288
0.20000,0.40000,0.15000,0.05000,0.20000,0.0412864
0.20000,0.05000,0.00000,0.50000,0.25000,0.0383012
0.20000,0.30000,0.15000,0.25000,0.10000,0.0671997
0.15000,0.55000,0.25000,0.00000,0.05000,0.0567298
0.20000,0.00000,0.15000,0.20000,0.45000,0.0462242
0.30000,0.05000,0.10000,0.30000,0.25000,0.0487055
0.15000,0.40000,0.35000,0.05000,0.05000,0.0951929
0.25000,0.20000,0.45000,0.05000,0.05000,0.1251029
0.30000,0.10000,0.15000,0.15000,0.30000,0.0535711
0.30000,0.00000,0.15000,0.00000,0.55000,0.0400462
0.25000,0.30000,0.25000,0.00000,0.20000,0.0749447
0.25000,0.45000,0.10000,0.10000,0.10000,0.0397190
0.15000,0.35000,0.00000,0.25000,0.25000,0.0270807
0.20000,0.05000,0.50000,0.25000,0.00000,0.1213181
0.20000,0.15000,0.40000,0.10000,0.15000,0.1189663
0.25000,0.15000,0.20000,0.35000,0.05000,0.0803639
0.20000,0.60000,0.05000,0.00000,0.15000,0.0099816
0.15000,0.25000,0.30000,0.00000,0.30000,0.0831008
0.25000,0.10000,0.15000,0.40000,0.10000,0.0708189
0.30000,0.15000,0.30000,0.05000,0.20000,0.0963763
0.25000,0.05000,0.20000,0.10000,0.40000,0.0603957
0.20000,0.10000,0.40000,0.15000,0.15000,0.1204180
0.20000,0.25000,0.00000,0.05000,0.50000,0.0030985
0.25000,0.00000,0.30000,0.00000,0.45000,0.0823010
0.20000,0.40000,0.15000,0.00000,0.25000,0.0367452
0.20000,0.05000,0.00000,0.45000,0.30000,0.0346062
0.20000,0.30000,0.15000,0.20000,0.15000,0.0631373
0.15000,0.55000,0.20000,0.10000,0.00000,0.0583087
0.20000,0.00000,0.15000,0.15000,0.50000,0.0421149
0.30000,0.05000,0.10000,0.25000,0.30000,0.0484432
0.15000,0.40000,0.35000,0.00000,0.10000,0.0989533
0.25000,0.20000,0.45000,0.00000,0.10000,0.1280114
0.30000,0.10000,0.15000,0.10000,0.35000,0.0526882
0.30000,0.00000,0.10000,0.60000,0.00000,0.0563442
0.25000,0.30000,0.20000,0.25000,0.00000,0.0800619
0.25000,0.45000,0.10000,0.05000,0.15000,0.0300382
0.15000,0.35000,0.00000,0.20000,0.30000,0.0189066
0.20000,0.05000,0.50000,0.20000,0.05000,0.1293334
0.20000,0.15000,0.40000,0.05000,0.20000,0.1195929
0.25000,0.15000,0.20000,0.30000,0.10000,0.0800408
0.20000,0.60000,0.00000,0.20000,0.00000,0.0383509
0.15000,0.25000,0.25000,0.35000,0.00000,0.0921205
0.25000,0.10000,0.15000,0.35000,0.15000,0.0714993
0.25000,0.05000,0.20000,0.05000,0.45000,0.0555331
0.30000,0.15000,0.30000,0.00000,0.25000,0.0915971
0.20000,0.10000,0.40000,0.10000,0.20000,0.1228470
0.20000,0.25000,0.00000,0.00000,0.55000,0.0004459
0.25000,0.00000,0.25000,0.50000,0.00000,0.0922071
0.20000,0.40000,0.10000,0.30000,0.00000,0.0652078
0.20000,0.05000,0.00000,0.40000,0.35000,0.0304158
0.20000,0.30000,0.15000,0.15000,0.20000,0.0570968
0.15000,0.55000,0.20000,0.05000,0.05000,0.0472235
0.20000,0.00000,0.15000,0.10000,0.55000,0.0349781
0.30000,0.05000,0.10000,0.20000,0.35000,0.0412877
0.15000,0.40000,0.30000,0.15000,0.00000,0.0877128
0.25000,0.20000,0.40000,0.15000,0.00000,0.1159701
0.30000,0.10000,0.15000,0.05000,0.40000,0.0459328
0.30000,0.00000,0.10000,0.55000,0.05000,0.0548254
0.25000,0.30000,0.20000,0.20000,0.05000,0.0781576
0.25000,0.45000,0.10000,0.00000,0.20000,0.0283353
0.15000,0.35000,0.00000,0.15000,0.35000,0.0123801
0.20000,0.05000,0.50000,0.15000,0.10000,0.1343638
0.20000,0.15000,0.40000,0.00000,0.25000,0.1213159
0.25000,0.15000,0.20000,0.25000,0.15000,0.0797154
0.20000,0.60000,0.00000,0.15000,0.05000,0.0251221
0.25000,0.10000,0.15000,0.30000,0.20000,0.0694483
0.15000,0.25000,0.25000,0.30000,0.05000,0.0930205
0.25000,0.05000,0.20000,0.00000,0.50000,0.0522744
0.20000,0.10000,0.40000,0.05000,0.25000,0.1190997
0.30000,0.15000,0.25000,0.30000,0.00000,0.0883637
0.20000,0.20000,0.60000,0.00000,0.00000,0.1421787
0.25000,0.00000,0.25000,0.45000,0.05000,0.0916619
0.20000,0.40000,0.10000,0.25000,0.05000,0.0599250
0.20000,0.05000,0.00000,0.35000,0.40000,0.0233528
0.20000,0.30000,0.15000,0.10000,0.25000,0.0495249
0.15000,0.55000,0.20000,0.00000,0.10000,0.0435696
0.20000,0.00000,0.15000,0.05000,0.60000,0.0319457
0.30000,0.05000,0.10000,0.15000,0.40000,0.0406372
0.15000,0.40000,0.30000,0.10000,0.05000,0.0879783
0.25000,0.20000,0.40000,0.10000,0.05000,0.1145895
0.30000,0.10000,0.15000,0.00000,0.45000,0.0439978
0.30000,0.00000,0.10000,0.50000,0.10000,0.0558559
0.25000,0.30000,0.20000,0.15000,0.10000,0.0698120
0.25000,0.45000,0.05000,0.25000,0.00000,0.0507271
0.15000,0.35000,0.00000,0.10000,0.40000,0.0064139
0.20000,0.05000,0.50000,0.10000,0.15000,0.1336107
0.20000,0.15000,0.35000,0.30000,0.00000,0.1078097
0.20000,0.60000,0.00000,0.10000,0.10000,0.0169291
0.25000,0.15000,0.20000,0.20000,0.20000,0.0728748
0.25000,0.05000,0.15000,0.55000,0.00000,0.0709001
0.25000,0.10000,0.15000,0.25000,0.25000,0.0623782
0.15000,0.25000,0.25000,0.25000,0.10000,0.0930703
0.20000,0.10000,0.40000,0.00000,0.30000,0.1205726
0.30000,0.15000,0.25000,0.25000,0.05000,0.0901427
0.20000,0.20000,0.55000,0.05000,0.00000,0.1343226
0.25000,0.00000,0.25000,0.40000,0.10000,0.0925980
0.20000,0.40000,0.10000,0.20000,0.10000,0.0518288
0.20000,0.05000,0.00000,0.30000,0.45000,0.0192833
0.20000,0.30000,0.15000,0.05000,0.30000,0.0430732
0.15000,0.55000,0.15000,0.15000,0.00000,0.0516935
0.20000,0.00000,0.15000,0.00000,0.65000,0.0255923
0.30000,0.05000,0.10000,0.10000,0.45000,0.0332573
0.15000,0.40000,0.30000,0.05000,0.10000,0.0842677
0.25000,0.20000,0.40000,0.05000,0.10000,0.1190610
0.30000,0.10000,0.10000,0.50000,0.00000,0.0580478
0.15000,0.35000,0.00000,0.05000,0.45000,0.0028312
0.25000,0.30000,0.20000,0.10000,0.15000,0.0693987
0.25000,0.45000,0.05000,0.20000,0.05000,0.0390387
0.30000,0.00000,0.10000,0.45000,0.15000,0.0500360
0.20000,0.05000,0.50000,0.05000,0.20000,0.1354801
0.20000,0.15000,0.35000,0.25000,0.05000,0.1131511
0.20000,0.60000,0.00000,0.05000,0.15000,0.0065173
0.25000,0.15000,0.20000,0.15000,0.25000,0.0715106
0.25000,0.05000,0.15000,0.50000,0.05000,0.0687125
0.25000,0.10000,0.15000,0.20000,0.30000,0.0586226
0.20000,0.20000,0.55000,0.00000,0.05000,0.1347325
0.20000,0.10000,0.35000,0.35000,0.00000,0.1122934
0.15000,0.25000,0.25000,0.20000,0.15000,0.0846630
0.30000,0.15000,0.25000,0.20000,0.10000,0.0897805
0.25000,0.00000,0.25000,0.35000,0.15000,0.0903075
0.20000,0.05000,0.00000,0.25000,0.50000,0.0125654
0.20000,0.40000,0.10000,0.15000,0.15000,0.0438769
0.20000,0.30000,0.15000,0.00000,0.35000,0.0375531
0.15000,0.55000,0.15000,0.10000,0.05000,0.0465502
0.20000,0.00000,0.10000,0.70000,0.00000,0.0617886
0.30000,0.05000,0.10000,0.05000,0.50000,0.0320415
0.15000,0.40000,0.30000,0.00000,0.15000,0.0803093
0.30000,0.10000,0.10000,0.45000,0.05000,0.0592919
0.25000,0.20000,0.40000,0.00000,0.15000,0.1159423
0.15000,0.35000,0.00000,0.00000,0.50000,0.0000444
0.25000,0.45000,0.05000,0.15000,0.10000,0.0332874
0.25000,0.30000,0.20000,0.05000,0.20000,0.0659952
0.30000,0.00000,0.10000,0.40000,0.20000,0.0518302
0.20000,0.05000,0.50000,0.00000,0.25000,0.1325511
0.20000,0.60000,0.00000,0.00000,0.20000,0.0000666
0.20000,0.15000,0.35000,0.20000,0.10000,0.1138481
0.20000,0.20000,0.50000,0.10000,0.00000,0.1254012
0.25000,0.15000,0.20000,0.10000,0.30000,0.0701054
0.25000,0.10000,0.15000,0.15000,0.35000,0.0539283
0.25000,0.05000,0.15000,0.45000,0.10000,0.0700522
0.20000,0.10000,0.35000,0.30000,0.05000,0.1099888
0.15000,0.25000,0.25000,0.15000,0.20000,0.0844414
0.30000,0.15000,0.25000,0.15000,0.15000,0.0847896
0.25000,0.00000,0.25000,0.30000,0.20000,0.0895680
0.20000,0.05000,0.00000,0.20000,0.55000,0.0098968
0.20000,0.40000,0.10000,0.10000,0.20000,0.0354037
0.20000,0.30000,0.10000,0.40000,0.00000,0.0721564
0.15000,0.55000,0.15000,0.05000,0.10000,0.0391300
0.20000,0.00000,0.10000,0.65000,0.05000,0.0626856
0.30000,0.05000,0.10000,0.00000,0.55000,0.0281392
0.15000,0.40000,0.25000,0.20000,0.00000,0.0842165
0.25000,0.20000,0.35000,0.20000,0.00000,0.1067163
0.30000,0.10000,0.10000,0.40000,0.10000,0.0558521
0.15000,0.30000,0.55000,0.00000,0.00000,0.1297110
0.25000,0.45000,0.05000,0.10000,0.15000,0.0252602
0.25000,0.30000,0.20000,0.00000,0.25000,0.0588855
0.20000,0.05000,0.45000,0.30000,0.00000,0.1225363
0.30000,0.00000,0.10000,0.35000,0.25000,0.0473848
0.20000,0.55000,0.25000,0.00000,0.00000,0.0593087
0.20000,0.15000,0.35000,0.15000,0.15000,0.1094588
0.20000,0.20000,0.50000,0.05000,0.05000,0.1325872
0.25000,0.10000,0.15000,0.10000,0.40000,0.0480669
0.25000,0.15000,0.20000,0.05000,0.35000,0.0620575
0.25000,0.05000,0.15000,0.40000,0.15000,0.0682745
0.20000,0.10000,0.35000,0.25000,0.10000,0.1112424
0.15000,0.25000,0.25000,0.10000,0.25000,0.0816322
0.30000,0.15000,0.25000,0.10000,0.20000,0.0838510
0.25000,0.00000,0.25000,0.25000,0.25000,0.0840953
0.20000,0.05000,0.00000,0.15000,0.60000,0.0062608
0.20000,0.40000,0.10000,0.05000,0.25000,0.0278132
0.20000,0.30000,0.10000,0.35000,0.05000,0.0648695
0.15000,0.55000,0.15000,0.00000,0.15000,0.0282364
0.20000,0.00000,0.10000,0.60000,0.10000,0.0628823
0.30000,0.05000,0.05000,0.60000,0.00000,0.0471953
0.25000,0.20000,0.35000,0.15000,0.05000,0.1065041
0.15000,0.40000,0.25000,0.15000,0.05000,0.0799376
0.30000,0.10000,0.10000,0.35000,0.15000,0.0560049
0.15000,0.30000,0.50000,0.05000,0.00000,0.1218586
0.25000,0.45000,0.05000,0.05000,0.20000,0.0181251
0.20000,0.05000,0.45000,0.25000,0.05000,0.1245931
0.25000,0.30000,0.15000,0.30000,0.00000,0.0686474
0.30000,0.00000,0.10000,0.30000,0.30000,0.0476793
0.20000,0.55000,0.20000,0.05000,0.00000,0.0559005
0.20000,0.15000,0.35000,0.10000,0.20000,0.1105908
0.20000,0.20000,0.50000,0.00000,0.10000,0.1364917
0.25000,0.10000,0.15000,0.05000,0.45000,0.0412004
0.25000,0.15000,0.20000,0.00000,0.40000,0.0575809
0.25000,0.05000,0.15000,0.35000,0.20000,0.0675634
0.20000,0.10000,0.35000,0.20000,0.15000,0.1156296
0.15000,0.25000,0.25000,0.05000,0.30000,0.0722573
0.30000,0.15000,0.25000,0.05000,0.25000,0.0810134
0.20000,0.05000,0.00000,0.10000,0.65000,0.0047103
0.25000,0.00000,0.25000,0.20000,0.30000,0.0804302
0.20000,0.40000,0.10000,0.00000,0.30000,0.0222192
0.20000,0.30000,0.10000,0.30000,0.10000,0.0624835
0.15000,0.55000,0.10000,0.20000,0.00000,0.0552738
0.20000,0.00000,0.10000,0.55000,0.15000,0.0603323
0.30000,0.05000,0.05000,0.55000,0.05000,0.0481140
0.25000,0.20000,0.35000,0.10000,0.10000,0.1054963
0.15000,0.40000,0.25000,0.10000,0.10000,0.0789844
0.30000,0.10000,0.10000,0.30000,0.20000,0.0531532
0.15000,0.30000,0.50000,0.00000,0.05000,0.1285860
0.25000,0.45000,0.05000,0.00000,0.25000,0.0116858
0.20000,0.05000,0.45000,0.20000,0.10000,0.1343514
0.25000,0.30000,0.15000,0.25000,0.05000,0.0678938
0.30000,0.00000,0.10000,0.25000,0.35000,0.0437881
0.20000,0.55000,0.20000,0.00000,0.05000,0.0471559
0.20000,0.15000,0.35000,0.05000,0.25000,0.1111323
0.20000,0.20000,0.45000,0.15000,0.00000,0.1204016
0.25000,0.10000,0.15000,0.00000,0.50000,0.0406750
0.25000,0.15000,0.15000,0.45000,0.00000,0.0766143
0.25000,0.05000,0.15000,0.30000,0.25000,0.0645504
0.20000,0.10000,0.35000,0.15000,0.20000,0.1135963
0.15000,0.25000,0.25000,0.00000,0.35000,0.0649447
0.30000,0.15000,0.25000,0.00000,0.30000,0.0719901
0.20000,0.05000,0.00000,0.05000,0.70000,0.0017584
0.25000,0.00000,0.25000,0.15000,0.35000,0.0822276
0.20000,0.40000,0.05000,0.35000,0.00000,0.0638443
0.20000,0.30000,0.10000,0.25000,0.15000,0.0579991
0.15000,0.55000,0.10000,0.15000,0.05000,0.0432264
0.20000,0.00000,0.10000,0.50000,0.20000,0.0597746
0.30000,0.05000,0.05000,0.50000,0.10000,0.0459425
0.25000,0.20000,0.35000,0.05000,0.15000,0.1041463
0.15000,0.40000,0.25000,0.05000,0.15000,0.0693440
0.30000,0.10000,0.10000,0.25000,0.25000,0.0485562
0.15000,0.30000,0.45000,0.10000,0.00000,0.1110633
0.20000,0.05000,0.45000,0.15000,0.15000,0.1283678
0.25000,0.45000,0.00000,0.30000,0.00000,0.0464391
0.25000,0.30000,0.15000,0.20000,0.10000,0.0611680
0.30000,0.00000,0.10000,0.20000,0.40000,0.0388866
0.20000,0.55000,0.15000,0.10000,0.00000,0.0515069
0.20000,0.20000,0.45000,0.10000,0.05000,0.1171905
0.20000,0.15000,0.35000,0.00000,0.30000,0.1028665
0.25000,0.10000,0.10000,0.55000,0.00000,0.0623741
0.25000,0.15000,0.15000,0.40000,0.05000,0.0760702
0.25000,0.05000,0.15000,0.25000,0.30000,0.0591240
0.20000,0.10000,0.35000,0.10000,0.25000,0.1107696
0.15000,0.25000,0.20000,0.40000,0.00000,0.0863430
0.30000,0.15000,0.20000,0.35000,0.00000,0.0767932
0.20000,0.05000,0.00000,0.00000,0.75000,0.0010498
0.25000,0.00000,0.25000,0.10000,0.40000,0.0754465
0.20000,0.40000,0.05000,0.30000,0.05000,0.0561208
0.20000,0.30000,0.10000,0.20000,0.20000,0.0471906
0.15000,0.55000,0.10000,0.10000,0.10000,0.0336617
0.20000,0.00000,0.10000,0.45000,0.25000,0.0544224
0.30000,0.05000,0.05000,0.45000,0.15000,0.0460826
0.15000,0.40000,0.25000,0.00000,0.20000,0.0592208
0.25000,0.20000,0.35000,0.00000,0.20000,0.1056609
0.30000,0.10000,0.10000,0.20000,0.30000,0.0441477
0.15000,0.30000,0.45000,0.05000,0.05000,0.1159221
0.20000,0.05000,0.45000,0.10000,0.20000,0.1292613
0.25000,0.45000,0.00000,0.25000,0.05000,0.0386803
0.25000,0.30000,0.15000,0.15000,0.15000,0.0577661
0.30000,0.00000,0.10000,0.15000,0.45000,0.0381494
0.20000,0.55000,0.15000,0.05000,0.05000,0.0418980
0.20000,0.20000,0.45000,0.05000,0.10000,0.1247736
0.20000,0.15000,0.30000,0.35000,0.00000,0.0988947
0.25000,0.10000,0.10000,0.50000,0.05000,0.0653250
0.25000,0.15000,0.15000,0.35000,0.10000,0.0709162
0.25000,0.05000,0.15000,0.20000,0.35000,0.0560601
0.20000,0.10000,0.35000,0.05000,0.30000,0.1065152
0.15000,0.25000,0.20000,0.35000,0.05000,0.0870781
0.30000,0.15000,0.20000,0.30000,0.05000,0.0800844
0.20000,0.00000,0.80000,0.00000,0.00000,0.2125780
0.25000,0.00000,0.25000,0.05000,0.45000,0.0707829
0.20000,0.40000,0.05000,0.25000,0.10000,0.0479120
0.15000,0.55000,0.10000,0.05000,0.15000,0.0239362
0.20000,0.30000,0.10000,0.15000,0.25000,0.0421165
0.20000,0.00000,0.10000,0.40000,0.30000,0.0546387
0.30000,0.05000,0.05000,0.40000,0.20000,0.0400734
0.25000,0.20000,0.30000,0.25000,0.00000,0.0994058
0.15000,0.40000,0.20000,0.25000,0.00000,0.0776701
0.30000,0.10000,0.10000,0.15000,0.35000,0.0390436
0.15000,0.30000,0.45000,0.00000,0.10000,0.1229708
0.20000,0.05000,0.45000,0.05000,0.25000,0.1269990
0.25000,0.45000,0.00000,0.20000,0.10000,0.0289076
0.25000,0.30000,0.15000,0.10000,0.20000,0.0539048
0.30000,0.00000,0.10000,0.10000,0.50000,0.0310825
